1443.30, 1527.64, 1541.09, 1560.34, 1577.62, 1557.05, 1565.49, 1553.66, 1522.97, 1509.69
2.71, 3.21, 2.80, 2.55, 2.88, 2.21, 2.43, 2.78, 3.25, 2.29
33.38, 34.55, 36.84, 33.50, 35.23, 33.91, 35.36, 30.17, 29.68, 30.93
1527.80, 1532.74, 1496.95, 1498.51, 1417.48, 1431.41, 1376.20, 1482.83, 1533.29, 1463.78
1024, 768, 10, 88
344.12, 378.98, 384.81, 374.96, 371.64, 376.23, 391.46, 340.76, 388.03, 381.67
5.37, 5.78, 6.55, 6.00, 5.52, 7.63, 6.36, 7.00, 7.08, 7.03
79.58, 70.34, 72.48, 73.77, 67.23, 71.33, 72.28, 67.43, 74.15, 66.53
312.18, 304.24, 306.80, 308.64, 303.80, 306.19, 306.57, 310.94, 313.46, 313.61
1024, 912, 10, 2438
8407.90, 8267.05, 8383.30, 8246.65, 8433.22, 8329.15, 8137.76, 8488.37, 8508.61, 8329.77
6.75, 5.67, 5.59, 6.56, 6.67, 6.15, 6.22, 6.09, 5.82, 5.66
94.54, 102.12, 90.99, 98.50, 102.53, 88.55, 104.47, 98.92, 100.39, 98.95
8414.42, 8277.59, 9386.65, 8343.61, 7944.88, 8205.38, 8274.64, 8327.02, 8321.68, 8326.39
685, 610, 10, 1294
4432.26, 4460.24, 4177.09, 4461.39, 4399.35, 4367.72, 4356.91, 4381.06, 3881.45, 4454.82
4.62, 5.72, 5.26, 5.26, 5.02, 5.73, 5.45, 5.32, 5.82, 5.53
52.38, 51.60, 55.07, 50.46, 50.66, 52.64, 47.58, 52.52, 51.41, 49.61
3954.64, 4290.07, 4944.44, 4975.83, 4977.23, 5001.70, 4991.93, 4989.48, 4691.43, 3940.95
762, 1309, 10, 1043
3657.15, 3644.00, 3629.26, 3637.02, 3569.62, 3497.51, 4077.45, 4095.64, 3992.11, 3583.78
9.94, 5.70, 8.66, 9.04, 8.30, 8.48, 6.75, 8.62, 8.60, 8.34
92.82, 99.73, 94.35, 93.24, 95.64, 90.65, 93.33, 91.80, 99.81, 94.00
3540.02, 3512.86, 3480.28, 3537.22, 3539.90, 3471.22, 3501.70, 3364.44, 3554.65, 3549.81
457, 630, 10, 793
2756.74, 2477.48, 2492.22, 2673.18, 2739.87, 2470.67, 2601.37, 2740.21, 2293.08, 2736.68
2.94, 3.77, 3.03, 3.85, 3.95, 3.63, 2.69, 4.20, 4.26, 2.50
37.22, 36.74, 38.84, 41.13, 34.61, 38.12, 40.66, 34.82, 34.16, 36.70
2387.86, 2689.43, 2685.53, 2670.08, 2729.64, 2589.90, 2692.38, 2957.74, 3213.03, 3088.98
300, 414, 10, 347
1342.24, 1341.64, 1339.20, 1341.99, 1343.91, 1343.39, 1325.35, 1048.96, 1171.93, 1222.31
1.48, 2.02, 2.42, 2.12, 2.49, 1.84, 2.11, 1.47, 2.07, 2.06
19.88, 19.94, 18.94, 20.12, 18.96, 19.81, 18.39, 19.98, 19.80, 19.53
1363.44, 1351.51, 1351.99, 1349.49, 1348.97, 1348.49, 1356.27, 1211.37, 1180.02, 1181.22
512, 512, 10, 519
1546.05, 1667.30, 1818.52, 1835.28, 1822.01, 1812.72, 1819.50, 1827.08, 1758.83, 1539.95
3.01, 2.71, 2.90, 2.92, 2.85, 2.50, 3.06, 2.97, 2.85, 3.43
39.18, 33.11, 32.00, 33.02, 36.52, 31.02, 32.60, 32.98, 31.71, 28.90
1799.59, 1769.94, 1771.12, 1773.62, 1785.10, 1783.88, 1756.46, 1763.77, 1784.38, 1739.36
512. 512, 12, 435
1534.23, 1581.54, 1525.99, 1571.19, 1561.28, 1689.59, 1513.73, 1540.35, 1605.47, 1553.29
4.03, 3.45, 1.85, 3.17, 2.59, 2.82, 2.29, 2.71, 2.07, 3.64
35.01, 32.52, 32.28, 30.83, 30.11, 31.81, 33.90, 31.35, 32.38, 30.90
1578.63, 1523.28, 1532.80, 1524.31, 1685.99, 1515.44, 1469.55, 1488.33, 1474.67, 1573.87
1024, 768, 12, 81
352.76, 344.50, 413.33, 350.08, 390.24, 412.14, 408.55, 345.56, 345.91, 382.16
5.96, 6.76, 6.80, 4.76, 5.33, 7.60, 4.96, 7.22, 4.93, 4.65
70.58, 66.78, 68.25, 73.60, 70.54, 71.23, 69.97, 74.12, 64.39, 66.52
274.70, 276.80, 290.02, 312.20, 277.93, 290.82, 286.33, 266.85, 276.73, 294.51
1024, 912, 12, 2435
9036.24, 9116.65, 9302.57, 8955.54, 8899.00, 8917.61, 8897.32, 8979.81, 8825.43, 8947.87
7.51, 6.28, 6.79, 6.59, 6.72, 6.03, 6.35, 7.61, 7.96, 6.82
105.51, 93.20, 90.23, 92.78, 90.08, 98.10, 85.24, 92.06, 98.53, 90.91
8653.10, 8886.07, 8962.47, 9106.81, 8781.17, 9388.42, 9092.70, 9277.45, 9078.52, 8793.72
685, 610, 12, 1285
4812.70, 4976.54, 5119.17, 4695.76, 4710.53, 4858.69, 4801.33, 4893.73, 4730.86, 4950.86
5.35, 3.80, 4.81, 3.78, 3.91, 2.93, 2.90, 4.77, 4.92, 4.61
46.09, 46.42, 46.65, 42.70, 48.72, 49.54, 48.99, 51.17, 49.50, 49.00
4751.98, 4949.43, 4649.08, 4569.74, 4806.93, 4776.23, 4648.88, 4841.16, 5053.80, 4868.78
762, 1309, 12, 1056
3997.87, 3906.44, 3668.82, 3808.46, 3977.06, 3784.20, 3809.56, 3620.04, 4091.07, 4068.09
7.18, 8.47, 7.55, 7.35, 6.20, 7.99, 6.25, 8.53, 7.66, 6.02
95.99, 91.36, 92.59, 87.40, 87.84, 86.64, 86.11, 89.10, 81.80, 94.67
4264.62, 3922.78, 3984.28, 4123.02, 3849.74, 4025.61, 3889.74, 3871.51, 4013.75, 3976.65
457, 630, 12, 747
2898.66, 2686.80, 2729.10, 2620.17, 2720.87, 2604.50, 2754.64, 2609.45, 2582.32, 2634.89
2.53, 2.71, 2.33, 2.54, 2.96, 3.04, 2.60, 2.72, 2.21, 2.60
35.50, 36.02, 31.83, 32.23, 39.94, 35.15, 35.36, 39.97, 38.52, 36.99
2604.96, 2518.56, 2638.54, 2563.52, 2741.92, 2595.59, 2923.87, 2897.70, 2710.35, 2685.33
300, 414, 12, 347
1343.24, 1297.23, 1262.15, 1209.85, 1314.73, 1221.31, 1248.63, 1216.88, 1309.59, 1218.52
1.71, 1.26, 2.26, 2.12, 1.91, 1.91, 1.98, 1.49, 1.37, 2.04
19.39, 19.05, 17.52, 16.83, 19.16, 20.25, 17.98, 17.93, 20.10, 17.10
1282.31, 1323.54, 1349.22, 1229.56, 1326.31, 1193.54, 1271.80, 1333.24, 1249.99, 1260.39
512, 512, 12, 522
1964.13, 1944.94, 1929.89, 1942.30, 1928.77, 1833.54, 1853.68, 1935.99, 1999.67, 1852.72
3.15, 2.13, 2.38, 2.65, 2.26, 2.63, 2.79, 2.08, 1.43, 2.51
26.29, 27.39, 34.55, 31.70, 34.29, 34.31, 33.41, 33.14, 33.90, 33.43
