Width: 512, Height, 512
IntegralImage: 12539100, 11447100, 9462600, 8624700, 7251300, 9819600, 8826300, 8677200, 8353800, 9626400
FastHessian: 82527900, 79881900, 74214000, 78405600, 79344300, 77477400, 77399700, 75795300, 72038400, 77025900
SurfDescriptor: 2181763500, 2126590200, 2074581600, 2054402700, 2021630100, 2043310500, 2087232000, 2044079100, 2126565000, 2027476500
Width: 685, Height, 610
IntegralImage: 11207700, 11543700, 9565500, 13563900, 12705000, 9445800, 10445400, 11419800, 12478200, 13444200
FastHessian: 117570600, 124175100, 119170800, 122146500, 111736800, 120017100, 121896600, 118013700, 118206900, 122402700
SurfDescriptor: 6190277100, 6164697000, 6233217900, 6360889500, 6178928700, 6277168800, 6135143700, 6174949200, 6069728700, 6202261800
Width: 1024, Height, 912
IntegralImage: 25237800, 24903900, 27016500, 25874100, 25363800, 26888400, 26233200, 25771200, 27132000, 31476900
FastHessian: 256378500, 225628200, 227902500, 225122100, 233289000, 228866400, 235344900, 235821600, 230376300, 232278900
SurfDescriptor: 11304961500, 11499390000, 11548238100, 11510370900, 11854302600, 14337552600, 14465682000, 12547632300, 11931074400, 12055266300
Width: 762, Height, 1309
IntegralImage: 26048400, 29034600, 23574600, 23690100, 23912700, 24108000, 23994600, 24389400, 24185700, 24664500
FastHessian: 236644800, 230187300, 218941800, 220101000, 231268800, 218654100, 219296700, 223988100, 217049700, 212992500
SurfDescriptor: 5106769500, 5184288900, 5109623400, 4966413900, 5218808700, 5082896700, 5163736200, 5146606500, 5087149200, 5182440900
