Width: 512, Height, 512
IntegralImage: 8754900, 8509200, 8593200, 8626800, 8574300, 8626800, 8754900, 8927100, 8723400, 8662500
FastHessian: 104013000, 96549600, 97687800, 96654600, 92070300, 93962400, 100058700, 100491300, 94390800, 97473600
SurfDescriptor: 1533907200, 1565428200, 1572244800, 1569183000, 1554751800, 1567307700, 1519713300, 1427017200, 1361887800, 1523575200
Width: 685, Height, 610
IntegralImage: 14116200, 13337100, 14729400, 13540800, 13608000, 13752900, 13177500, 13316100, 13566000, 13727700
FastHessian: 165114600, 155488200, 152751900, 148934100, 150015600, 157025400, 149620800, 153686400, 153377700, 149961000
SurfDescriptor: 5136747000, 5044769100, 5078301900, 4682124300, 4447711800, 4023744900, 3798001200, 4042670100, 4349421300, 4418181600
Width: 1024, Height, 912
IntegralImage: 36676500, 31592400, 30653700, 29492400, 29456700, 29332800, 30895200, 29637300, 29706600, 31571400
FastHessian: 342216000, 329382900, 320474700, 331814700, 326048100, 313152000, 318992100, 312091500, 339945900, 325290000
SurfDescriptor: 8621873400, 8509890900, 8230194000, 8208076800, 8170547700, 8239236600, 8266278300, 7805519400, 7318798200, 9040546200
Width: 762, Height, 1309
IntegralImage: 39681600, 39723600, 33547500, 34939800, 32869200, 34074600, 33696600, 37363200, 34156500, 34696200
FastHessian: 323406300, 323815800, 316953000, 311505600, 335304900, 314239800, 315199500, 314334300, 317301600, 313030200
SurfDescriptor: 3915922500, 3529526700, 3559327800, 3513959400, 3831653700, 3843189000, 3843480900, 3448512900, 3603087600, 3550081500
